Type	Name
Composite	"composite(p(RGD:""Cyp2c11""),p(RGD:""Cyp2c12""),p(RGD:""Cyp2c13""),p(RGD:""Cyp2c22""),p(RGD:""Cyp2c23""),p(RGD:""Cyp2c24""),p(RGD:""Cyp2c6v1""),p(RGD:""Cyp2c7""))"
Composite	"composite(p(HGNC:""RAP1A""),p(HGNC:""RAP1B""))"
Composite	"composite(p(MGI:""Fut4""),p(MGI:""Fut7""))"
Composite	"composite(p(FLYBASE:""Alp1""),p(FLYBASE:""Alp10""),p(FLYBASE:""Alp11""),p(FLYBASE:""Alp12""),p(FLYBASE:""Alp13""),p(FLYBASE:""Alp2""),p(FLYBASE:""Alp4""),p(FLYBASE:""Alp5""),p(FLYBASE:""Alp6""),p(FLYBASE:""Alp7""),p(FLYBASE:""Alp8""),p(FLYBASE:""Alp9""),p(FLYBASE:""phu""))"
Composite	"composite(p(MGI:""Pdgfa""),p(MGI:""Pdgfb""),p(MGI:""Pdgfc""),p(MGI:""Pdgfd""))"
Composite	"composite(p(HGNC:""ACVR1B""),p(HGNC:""ACVR1C""))"
Composite	"composite(p(RGD:""Fos""),p(RGD:""Fosb""),p(RGD:""Fosl1""),p(RGD:""Fosl2""),p(RGD:""Jun""),p(RGD:""Junb""),p(RGD:""Jund""))"
Composite	"composite(p(MGI:""Calca""),p(MGI:""Calcb""))"
Composite	"composite(p(RGD:""Ldha""),p(RGD:""Ldhal6b""),p(RGD:""Ldhb""),p(RGD:""Ldhc""))"
Composite	"composite(p(MGI:""Cyp2e1""),p(MGI:""Cyp2f2""),p(MGI:""Cyp2s1""))"
Composite	"composite(p(HGNC:""EZR""),p(HGNC:""MSN""),p(HGNC:""RDX""))"
Composite	"composite(p(MGI:""Mef2a""),p(MGI:""Mef2c""),p(MGI:""Mef2d""))"
Composite	"composite(p(MGI:""Casp3""),p(MGI:""Casp7""))"
Composite	"composite(p(FLYBASE:""CG3530""),p(FLYBASE:""CG3632""),p(FLYBASE:""EDTP""),p(FLYBASE:""mtm""))"
Composite	"composite(p(MGI:""Hsd17b1""),p(MGI:""Hsd17b7""))"
Composite	"composite(p(MGI:""Cks1b""),p(MGI:""Cks2""))"
Composite	"composite(p(HGNC:""PPT1""),p(HGNC:""PPT2""))"
Composite	"composite(p(MGI:""F2r""),p(MGI:""F2rl1""),p(MGI:""F2rl2""),p(MGI:""F2rl3""),p(MGI:""Pard3""))"
Composite	"composite(p(HGNC:""ATP2B1""),p(HGNC:""ATP2B2""),p(HGNC:""ATP2B3""),p(HGNC:""ATP2B4""))"
Composite	"composite(p(MGI:""Gk""),p(MGI:""Gk2""))"
Composite	"composite(p(HGNC:""MIR135A1""),p(HGNC:""MIR135A2""),p(HGNC:""MIR135B""))"
Composite	"composite(p(RGD:""F2rl2""),p(RGD:""F2rl3""))"
Composite	"composite(p(MGI:""Pdyn""),p(MGI:""Penk""),p(MGI:""Pomc""))"
Composite	"composite(p(HGNC:""SHMT1""),p(HGNC:""SHMT2""))"
Composite	"composite(p(MGI:""Notch1""),p(MGI:""Notch2""))"
Composite	"composite(p(HGNC:""PHLPP1""),p(HGNC:""PHLPP2""))"
Composite	"composite(p(MGI:""Mir181a-1""),p(MGI:""Mir181a-2""),p(MGI:""Mir181b-1""),p(MGI:""Mir181b-2""),p(MGI:""Mir181c""),p(MGI:""Mir181d""))"
Composite	"composite(p(HGNC:""CTNNA1""),p(HGNC:""CTNNA2""),p(HGNC:""CTNNA3""))"
Composite	"composite(p(MGI:""Fgd1""),p(MGI:""Fgd3""))"
Composite	"composite(p(MGI:""Hpgds""),p(MGI:""Ptgds""))"
Composite	"composite(p(RGD:""Lpcat1""),p(RGD:""Lpcat2""),p(RGD:""Lpcat2b""),p(RGD:""Lpcat4""))"
Composite	"composite(p(HGNC:""CBR4""),p(HGNC:""HSD17B8""))"
Composite	"composite(p(HGNC:""CCR1""),p(HGNC:""CCR3""),p(HGNC:""CCR5""))"
Composite	"composite(p(RGD:""Aadat""),p(RGD:""Kyat1""),p(RGD:""Kyat3""))"
Composite	"composite(p(HGNC:""CYP2A6""),p(HGNC:""CYP2B6""),p(HGNC:""CYP2C18""),p(HGNC:""CYP2C8""),p(HGNC:""CYP2C9""))"
Composite	"composite(p(HGNC:""AACS""),p(HGNC:""OXCT1""),p(HGNC:""OXCT2""))"
Composite	"composite(p(RGD:""Grin2a""),p(RGD:""Grin2b""))"
Composite	"composite(p(FLYBASE:""CG31140""),p(FLYBASE:""CG34384""),p(FLYBASE:""Dgk""),p(FLYBASE:""Dgkepsilon""),p(FLYBASE:""rdgA""))"
Composite	"composite(p(HGNC:""ACSBG1""),p(HGNC:""ACSBG2""),p(HGNC:""ACSL1""),p(HGNC:""ACSL3""),p(HGNC:""ACSL4""),p(HGNC:""ACSL5""),p(HGNC:""ACSL6""),p(HGNC:""PPT1""),p(HGNC:""PPT2""))"
Composite	"composite(p(HGNC:""CBL""),p(HGNC:""CBLB""),p(HGNC:""CBLC""),p(HGNC:""ITCH""),p(HGNC:""MDM2""),p(HGNC:""NEDD4""),p(HGNC:""NEDD4L""),p(HGNC:""RNF41""),p(HGNC:""SMURF1""),p(HGNC:""SMURF2""),p(HGNC:""TRAF6""),p(HGNC:""WWP1""))"
Composite	"composite(p(MGI:""Cdc25a""),p(MGI:""Cdc25b""),p(MGI:""Cdc25c""))"
Composite	"composite(p(HGNC:""IARS1""),p(HGNC:""IARS2""))"
Composite	"composite(p(HGNC:""GRHPR""),p(HGNC:""HAO1""),p(HGNC:""HAO2""))"
Composite	"composite(p(MGI:""Ppp1ca""),p(MGI:""Ppp1cb""),p(MGI:""Ppp1cc""),p(MGI:""Ppp1ccb""),p(MGI:""Ppp1r12a""))"
Composite	"composite(p(RGD:""Myl10""),p(RGD:""Myl12a""),p(RGD:""Myl12b""),p(RGD:""Myl2""),p(RGD:""Myl7""),p(RGD:""Myl9""),p(RGD:""Mylpf""))"
Composite	"composite(p(HGNC:""KSR1""),p(HGNC:""KSR2""))"
Composite	"composite(p(RGD:""Ces1c""),p(RGD:""Ces1d""),p(RGD:""Ces1e""),p(RGD:""Ces1f""),p(RGD:""LOC291863""))"
Composite	"composite(p(RGD:""Acvr1b""),p(RGD:""Acvr1c""),p(RGD:""Acvr2a""),p(RGD:""Acvr2b""))"
Composite	"composite(p(HGNC:""CA1""),p(HGNC:""CA12""),p(HGNC:""CA13""),p(HGNC:""CA14""),p(HGNC:""CA2""),p(HGNC:""CA3""),p(HGNC:""CA4""),p(HGNC:""CA5A""),p(HGNC:""CA5B""),p(HGNC:""CA6""),p(HGNC:""CA7""),p(HGNC:""CA8""),p(HGNC:""CA9""))"
Composite	"composite(p(HGNC:""DDX58""),p(HGNC:""TRAF2""))"
Composite	"composite(p(HGNC:""STT3A""),p(HGNC:""STT3B""))"
Composite	"composite(p(MGI:""Wipi1""),p(MGI:""Wipi2""))"
Composite	"composite(p(HGNC:""APP""),p(HGNC:""VANGL2""))"
Composite	"composite(p(MGI:""Cxcl1""),p(MGI:""Cxcl2""),p(MGI:""Cxcl3""),p(MGI:""Cxcl5""),p(MGI:""Ppbp""))"
Composite	"composite(p(FLYBASE:""AdenoK""),p(FLYBASE:""Ady43A""),p(FLYBASE:""CG3809""))"
Composite	"composite(p(HGNC:""LRP1""),p(HGNC:""LRP10""),p(HGNC:""LRP11""),p(HGNC:""LRP2""),p(HGNC:""LRP3""),p(HGNC:""LRP4""),p(HGNC:""LRP5""),p(HGNC:""LRP6""),p(HGNC:""LRP8""))"
Composite	"composite(p(HGNC:""PPP2CA""),p(HGNC:""PPP2CB""))"
Composite	"composite(p(HGNC:""AGPAT3""),p(HGNC:""AGPAT4""),p(HGNC:""LCLAT1""),p(HGNC:""MBOAT7""))"
Composite	"composite(a(ADO:""neuroprotectin""),p(HGNC:""PPP2CA""))"
Composite	"composite(p(MGI:""Acvr1""),p(MGI:""Bmpr1a""),p(MGI:""Bmpr1b""))"
Composite	"composite(a(CHEBI:""fasudil hydrochloride""),p(HGNC:""DKK1""))"
Composite	"composite(p(FLYBASE:""Pgm1""),p(FLYBASE:""Pgm2a""),p(FLYBASE:""Pgm2b""))"
Composite	"composite(p(RGD:""Cbl""),p(RGD:""Cblb""))"
Composite	"composite(p(CONSO:""Tau isoform F (441 aa)""),p(HGNCGENEFAMILY:""MTOR complex 1""))"
Composite	"composite(p(RGD:""LOC100910771""),p(RGD:""Map3k7""))"
Composite	"composite(p(HGNC:""CAPN1""),p(HGNC:""CAPN2""))"
Composite	"composite(p(MGI:""Upp1""),p(MGI:""Upp2""))"
Composite	"composite(p(HGNC:""GRK1""),p(HGNC:""GRK7""))"
Composite	"composite(a(CHEBI:""iron(2+)""),a(PUBCHEM:""2973""))"
Composite	"composite(p(MGI:""Plcb1""),p(MGI:""Plcb2""),p(MGI:""Plcb3""),p(MGI:""Plcb4""),p(MGI:""Plcd1""),p(MGI:""Plcd3""),p(MGI:""Plcd4""),p(MGI:""Plce1""),p(MGI:""Plcg1""),p(MGI:""Plcg2""))"
Composite	"composite(p(HGNC:""WNT1""),p(HGNC:""WNT10A""),p(HGNC:""WNT10B""),p(HGNC:""WNT11""),p(HGNC:""WNT16""),p(HGNC:""WNT2""),p(HGNC:""WNT2B""),p(HGNC:""WNT3""),p(HGNC:""WNT3A""),p(HGNC:""WNT4""),p(HGNC:""WNT5A""),p(HGNC:""WNT5B""),p(HGNC:""WNT6""),p(HGNC:""WNT7A""),p(HGNC:""WNT7B""),p(HGNC:""WNT8A""),p(HGNC:""WNT8B""),p(HGNC:""WNT9A""),p(HGNC:""WNT9B""))"
Composite	"composite(p(HGNC:""MYL2""),p(HGNC:""MYL3""),p(HGNC:""MYL4""))"
Composite	"composite(p(HGNC:""TNF""),p(HGNC:""TNFRSF1A""))"
Composite	"composite(p(MGI:""Ezr""),p(MGI:""Msn""),p(MGI:""Rdx""))"
Composite	"composite(p(HGNC:""SLC22A1""),p(HGNC:""SLC22A2""),p(HGNC:""SLC22A3""),p(HGNC:""SLC22A4""),p(HGNC:""SLC22A5""),p(HGNC:""SLC44A1""),p(HGNC:""SLC44A2""),p(HGNC:""SLC44A3""),p(HGNC:""SLC44A4""),p(HGNC:""SLC44A5""),p(HGNC:""SLC5A7""))"
Composite	"composite(p(MGI:""Trpc1""),p(MGI:""Trpc3""),p(MGI:""Trpc4""),p(MGI:""Trpc5""),p(MGI:""Trpc6""))"
Composite	"composite(p(RGD:""Crebbp""),p(RGD:""Ep300""))"
Composite	"composite(p(HGNC:""ATG10""),p(HGNC:""ATG7""))"
Composite	"composite(p(RGD:""Stim1""),p(RGD:""Stim2""))"
Composite	"composite(p(MGI:""Akt1""),p(MGI:""Akt2""),p(MGI:""Akt3""))"
Composite	"composite(a(CHEBI:""nicotine""),p(NCIT:""C18024""))"
Composite	"composite(p(MGI:""Atg9a""),p(MGI:""Atg9b""))"
Composite	"composite(p(RGD:""Gna12""),p(RGD:""Gna13""))"
Composite	"composite(p(RGD:""Rps6ka1""),p(RGD:""Rps6ka2""),p(RGD:""Rps6ka3""),p(RGD:""Rps6ka6""))"
Composite	"composite(p(RGD:""Hdac4""),p(RGD:""Hdac5""))"
Composite	"composite(a(CHEBI:""paraquat""),p(MGI:""Mapt"",var(""p.Ala152Thr"")))"
Composite	"composite(p(RGD:""Jak1""),p(RGD:""Jak2""),p(RGD:""Jak3""),p(RGD:""Tyk2""))"
Composite	"composite(p(HGNC:""NPBWR1""),p(HGNC:""NPBWR2""))"
Composite	"composite(p(RGD:""Ifit1""),p(RGD:""Ifit1bl""))"
Composite	"composite(p(RGD:""Efna1""),p(RGD:""Efna2""),p(RGD:""Efna3""),p(RGD:""Efna4""),p(RGD:""Efna5""))"
Composite	"composite(p(CONSO:""4R tau""),p(HGNC:""STUB1""))"
Composite	"composite(p(MGI:""Rasgrf1""),p(MGI:""Rasgrf2""))"
Composite	"composite(p(HGNC:""S1PR1""),p(HGNC:""S1PR2""),p(HGNC:""S1PR3""),p(HGNC:""S1PR4""),p(HGNC:""S1PR5""))"
Composite	"composite(p(RGD:""Lpcat3""),p(RGD:""Lpcat4""),p(RGD:""Mboat1""),p(RGD:""Mboat2""))"
Composite	"composite(p(MGI:""Enpp1""),p(MGI:""Enpp3""))"
Composite	"composite(p(RGD:""Ccnb1""),p(RGD:""Ccnb2""),p(RGD:""Ccnb3""),p(RGD:""LOC100364016""))"
Composite	"composite(p(RGD:""Pld1""),p(RGD:""Pld2""))"
Composite	"composite(p(FLYBASE:""CG17565""),p(FLYBASE:""Fnta""))"
Composite	"composite(p(RGD:""Gck""),p(RGD:""Hk1""),p(RGD:""Hk2""),p(RGD:""Hk3""),p(RGD:""Hkdc1""))"
Composite	"composite(p(MGI:""Lclat1""),p(MGI:""Lpcat1""),p(MGI:""Lpcat2""),p(MGI:""Lpcat2b""),p(MGI:""Lpcat4""),p(MGI:""Lpgat1""))"
Composite	"composite(p(MGI:""Naip1""),p(MGI:""Naip2""),p(MGI:""Naip5""),p(MGI:""Naip6""),p(MGI:""Naip7""))"
Composite	"composite(p(RGD:""Itga5""),p(RGD:""Itgb1""))"
Composite	"composite(p(MGI:""Chpf""),p(MGI:""Chsy1""),p(MGI:""Chsy3""),p(MGI:""Csgalnact1""),p(MGI:""Csgalnact2""))"
Composite	"composite(p(RGD:""Rab10""),p(RGD:""Rab11b""),p(RGD:""Rab14""),p(RGD:""Rab2a""),p(RGD:""Rab8a""))"
Composite	"composite(p(RGD:""Ctnna1""),p(RGD:""Ctnna2""),p(RGD:""Ctnna3""))"
Composite	"composite(p(HGNC:""GBA""),p(HGNC:""GBA2""))"
Composite	"composite(p(RGD:""Gnaq""),p(RGD:""Gnb1""),p(RGD:""Gnb2""),p(RGD:""Gnb3""),p(RGD:""Gnb4""),p(RGD:""Gnb5""),p(RGD:""Gng10""),p(RGD:""Gng11""),p(RGD:""Gng12""),p(RGD:""Gng13""),p(RGD:""Gng14""),p(RGD:""Gng2""),p(RGD:""Gng3""),p(RGD:""Gng4""),p(RGD:""Gng5""),p(RGD:""Gng7""),p(RGD:""Gng8""),p(RGD:""Gngt1""),p(RGD:""Gngt2""),p(RGD:""LOC100912034""),p(RGD:""LOC108349548""))"
Composite	"composite(p(HGNC:""STAT1""),p(HGNC:""STAT3""),p(HGNC:""STAT5A""),p(HGNC:""STAT5B""))"
Composite	"composite(p(MGI:""Adora2a""),p(MGI:""Adora2b""))"
Composite	"composite(p(RGD:""Rap1a""),p(RGD:""Rap1b""))"
Composite	"composite(p(RGD:""Cyp1a1""),p(RGD:""Cyp1a2""),p(RGD:""Cyp2b1""),p(RGD:""Cyp2b12""),p(RGD:""Cyp2b15""),p(RGD:""Cyp2b2""),p(RGD:""Cyp2b21""),p(RGD:""Cyp2b3""),p(RGD:""Cyp2c11""),p(RGD:""Cyp2c12""),p(RGD:""Cyp2c13""),p(RGD:""Cyp2c22""),p(RGD:""Cyp2c23""),p(RGD:""Cyp2c24""),p(RGD:""Cyp2c6v1""),p(RGD:""Cyp2c7""),p(RGD:""Cyp2d1""),p(RGD:""Cyp2d2""),p(RGD:""Cyp2d3""),p(RGD:""Cyp2d4""),p(RGD:""Cyp2d5""),p(RGD:""Cyp3a18""),p(RGD:""Cyp3a2""),p(RGD:""Cyp3a23/3a1""),p(RGD:""Cyp3a62""),p(RGD:""Cyp3a9""),p(RGD:""LOC100910877""),p(RGD:""LOC108348266""))"
Composite	"composite(p(HGNC:""ATP6AP1""),p(HGNC:""ATP6V0A1""),p(HGNC:""ATP6V0A2""),p(HGNC:""ATP6V0A4""),p(HGNC:""ATP6V0B""),p(HGNC:""ATP6V0C""),p(HGNC:""ATP6V0D1""),p(HGNC:""ATP6V0D2""),p(HGNC:""ATP6V1H""),p(HGNC:""TCIRG1""))"
Composite	"composite(p(MGI:""Raet1a""),p(MGI:""Raet1b""),p(MGI:""Raet1c""),p(MGI:""Raet1d""),p(MGI:""Raet1e""))"
Composite	"composite(p(RGD:""Pmm1""),p(RGD:""Pmm2""))"
Composite	"composite(p(HGNC:""CXCL1""),p(HGNC:""CXCL2""),p(HGNC:""CXCL3""),p(HGNC:""CXCL5""),p(HGNC:""CXCL6""),p(HGNC:""CXCL8""),p(HGNC:""PPBP""))"
Composite	"composite(p(MGI:""Awat2""),p(MGI:""Dgat1""))"
Composite	"composite(p(RGD:""Grp""),p(RGD:""Nmb""))"
Composite	"composite(p(HGNC:""ACAT1""),p(HGNC:""ACAT2""))"
Composite	"composite(p(RGD:""Nars1""),p(RGD:""Nars2""))"
Composite	"composite(p(HGNC:""PML""),p(HGNC:""RARA""))"
Composite	"composite(p(RGD:""Gria1""),p(RGD:""Gria2""),p(RGD:""Gria3""),p(RGD:""Gria4""),p(RGD:""Grid1""),p(RGD:""Grid2""),p(RGD:""Grik1""),p(RGD:""Grik2""),p(RGD:""Grik3""),p(RGD:""Grik4""),p(RGD:""Grik5""),p(RGD:""Grin1""),p(RGD:""Grin2a""),p(RGD:""Grin2b""),p(RGD:""Grin2c""),p(RGD:""Grin2d""),p(RGD:""Grin3a""),p(RGD:""Grin3b""))"
Composite	"composite(a(CHEBI:""8(S)-HETE""),a(CHEBI:""leukotriene B4""))"
Composite	"composite(p(RGD:""Taok1""),p(RGD:""Taok2""),p(RGD:""Taok3""))"
Composite	"composite(p(MGI:""Serpinb2""),p(MGI:""Serpine1""))"
Composite	"composite(p(RGD:""Mtm1""),p(RGD:""Mtmr1""),p(RGD:""Mtmr14""),p(RGD:""Mtmr2""),p(RGD:""Mtmr3""),p(RGD:""Mtmr4""),p(RGD:""Mtmr6""),p(RGD:""Mtmr7""))"
Composite	"composite(p(HGNC:""NLGN1""),p(HGNC:""NLGN2""),p(HGNC:""NLGN3""),p(HGNC:""NLGN4X""),p(HGNC:""NLGN4Y""))"
Composite	"composite(p(MGI:""Got1""),p(MGI:""Got2""),p(MGI:""Gpt""),p(MGI:""Gpt2""))"
Composite	"composite(p(MGI:""Aldoa""),p(MGI:""Aldoart1""),p(MGI:""Aldob""),p(MGI:""Aldoc""))"
Composite	"composite(p(MGI:""Ihh""),p(MGI:""Shh""))"
Composite	"composite(a(CHEBI:""5,6-EET""),a(CHEBI:""8,9-EET""))"
Composite	"composite(p(MGI:""Inpp4a""),p(MGI:""Inpp4b""))"
Composite	"composite(p(MGI:""Gm10681""),p(MGI:""Hsd3b1""),p(MGI:""Hsd3b2""),p(MGI:""Hsd3b4""),p(MGI:""Hsd3b5""),p(MGI:""Hsd3b6""))"
Composite	"composite(p(FLYBASE:""Sodh-1""),p(FLYBASE:""Sodh-2""))"
Composite	"composite(p(MGI:""Slc22a1""),p(MGI:""Slc22a2""),p(MGI:""Slc22a21""),p(MGI:""Slc22a3""),p(MGI:""Slc22a4""),p(MGI:""Slc22a5""),p(MGI:""Slc44a1""),p(MGI:""Slc44a2""),p(MGI:""Slc44a3""),p(MGI:""Slc44a4""),p(MGI:""Slc44a5""),p(MGI:""Slc5a7""))"
Composite	"composite(p(MGI:""Acads""),p(MGI:""Acadsb""))"
Composite	"composite(p(HGNC:""GNA11""),p(HGNC:""GNAQ""))"
Composite	"composite(p(MGI:""Arhgef1""),p(MGI:""Arhgef12""))"
Composite	"composite(p(RGD:""Adcyap1r1""),p(RGD:""Adora2a""),p(RGD:""Adrb1""),p(RGD:""Drd1""),p(RGD:""Drd5""),p(RGD:""Fshr""),p(RGD:""Gipr""),p(RGD:""Glp1r""),p(RGD:""Gpr119""),p(RGD:""Htr4""),p(RGD:""Htr6""),p(RGD:""Mc2r""),p(RGD:""Npr1""),p(RGD:""Ptger2""),p(RGD:""Tshr""),p(RGD:""Vipr2""))"
Composite	"composite(p(RGD:""Atp6ap1""),p(RGD:""Atp6v0a1""),p(RGD:""Atp6v0a2""),p(RGD:""Atp6v0a4""),p(RGD:""Atp6v0b""),p(RGD:""Atp6v0c""),p(RGD:""Atp6v0d1""),p(RGD:""Atp6v0d2""),p(RGD:""Atp6v0e1""),p(RGD:""Atp6v0e2""),p(RGD:""Atp6v1a""),p(RGD:""Atp6v1b1""),p(RGD:""Atp6v1b2""),p(RGD:""Atp6v1c1""),p(RGD:""Atp6v1c2""),p(RGD:""Atp6v1d""),p(RGD:""Atp6v1e1""),p(RGD:""Atp6v1e2""),p(RGD:""Atp6v1f""),p(RGD:""Atp6v1g1""),p(RGD:""Atp6v1g2""),p(RGD:""Atp6v1g3""),p(RGD:""Atp6v1h""),p(RGD:""Tcirg1""))"
Composite	"composite(p(FLYBASE:""CG1492""),p(FLYBASE:""CG17636""),p(FLYBASE:""CG4829""),p(FLYBASE:""Ggt-1""))"
Composite	"composite(p(RGD:""Csf1r""),p(RGD:""Egfr""),p(RGD:""Epha2""),p(RGD:""Fgfr1""),p(RGD:""Fgfr2""),p(RGD:""Fgfr3""),p(RGD:""Fgfr4""),p(RGD:""Flt1""),p(RGD:""Flt3""),p(RGD:""Flt4""),p(RGD:""Igf1r""),p(RGD:""Insr""),p(RGD:""Kdr""),p(RGD:""Kit""),p(RGD:""Met""),p(RGD:""Ngfr""),p(RGD:""Ntrk1""),p(RGD:""Ntrk2""),p(RGD:""Pdgfra""),p(RGD:""Pdgfrb""),p(RGD:""Tek""))"
Composite	"composite(p(HGNC:""CBR4""),p(HGNC:""FASN""),p(HGNC:""HSD17B8""))"
Composite	"composite(p(RGD:""Man1a1""),p(RGD:""Man1a2""),p(RGD:""Man1b1""),p(RGD:""Man1c1""))"
Composite	"composite(p(HGNC:""EGFR""),p(HGNC:""INSR""),p(HGNC:""KIT""),p(HGNC:""PDGFRA""),p(HGNC:""PDGFRB""))"
Composite	"composite(p(MGI:""Pde4a""),p(MGI:""Pde4b""),p(MGI:""Pde4c""),p(MGI:""Pde4d""),p(MGI:""Pde7a""),p(MGI:""Pde7b""),p(MGI:""Pde8a""),p(MGI:""Pde8b""))"
Composite	"composite(p(RGD:""Odc1""),p(RGD:""RGD1562036""))"
Composite	"composite(p(FLYBASE:""eIF4E1""),p(FLYBASE:""eIF4E3""),p(FLYBASE:""eIF4E4""),p(FLYBASE:""eIF4E5""),p(FLYBASE:""eIF4E6""),p(FLYBASE:""eIF4E7""),p(FLYBASE:""eIF4EHP""))"
Composite	"composite(p(MGI:""Mapk10""),p(MGI:""Mapk11""),p(MGI:""Mapk12""),p(MGI:""Mapk13""),p(MGI:""Mapk14""),p(MGI:""Mapk8""),p(MGI:""Mapk9""))"
Composite	"composite(p(HGNC:""PIK3R1""),p(HGNC:""PIK3R2""),p(HGNC:""PIK3R3""))"
Composite	"composite(p(MGI:""Map2k4""),p(MGI:""Map2k6""))"
Composite	"composite(p(MGI:""Avpr1a""),p(MGI:""Avpr1b""),p(MGI:""Avpr2""))"
Composite	"composite(p(HGNC:""JAK1""),p(HGNC:""JAK2""))"
Composite	"composite(p(MGI:""Mir30a""),p(MGI:""Mir30b""),p(MGI:""Mir30c-1""),p(MGI:""Mir30c-2""),p(MGI:""Mir30d""),p(MGI:""Mir30e""))"
Composite	"composite(p(MGI:""Chrna1""),p(MGI:""Chrna10""),p(MGI:""Chrna2""),p(MGI:""Chrna3""),p(MGI:""Chrna4""),p(MGI:""Chrna5""),p(MGI:""Chrna6""),p(MGI:""Chrna7""),p(MGI:""Chrna9""),p(MGI:""Chrnb1""),p(MGI:""Chrnb2""),p(MGI:""Chrnb3""),p(MGI:""Chrnb4""),p(MGI:""Chrnd""),p(MGI:""Chrne""),p(MGI:""Chrng""))"
Composite	"composite(p(HGNC:""ALPG""),p(HGNC:""ALPI""),p(HGNC:""ALPL""),p(HGNC:""ALPP""))"
Composite	"composite(p(MGI:""Ssh1""),p(MGI:""Ssh2""),p(MGI:""Ssh3""))"
Composite	"composite(p(HGNC:""ATP6V1A""),p(HGNC:""ATP6V1B1""),p(HGNC:""ATP6V1B2""),p(HGNC:""ATP6V1C1""),p(HGNC:""ATP6V1C2""),p(HGNC:""ATP6V1D""),p(HGNC:""ATP6V1E1""),p(HGNC:""ATP6V1E2""),p(HGNC:""ATP6V1F""),p(HGNC:""ATP6V1G1""),p(HGNC:""ATP6V1G2""),p(HGNC:""ATP6V1G3""),p(HGNC:""ATP6V1H""))"
Composite	"composite(p(RGD:""Igf1""),p(RGD:""Igf2""))"
Composite	"composite(p(FLYBASE:""Scsalpha1""),p(FLYBASE:""Scsalpha2""),p(FLYBASE:""ScsbetaA""),p(FLYBASE:""ScsbetaG""))"
Composite	"composite(p(RGD:""Itk""),p(RGD:""Tec""))"
Composite	"composite(p(HGNC:""SCN2A""),p(HGNC:""SCN3A""),p(HGNC:""SCN9A""))"
Composite	"composite(p(RGD:""Il17a""),p(RGD:""Il17f""))"
Composite	"composite(p(HGNC:""PLD1""),p(HGNC:""PLD2""))"
Composite	"composite(p(HGNC:""BPGM""),p(HGNC:""PGAM1""),p(HGNC:""PGAM2""),p(HGNC:""PGAM4""))"
Composite	"composite(p(HGNC:""PNP""),p(HGNC:""TYMP""),p(HGNC:""UPP1""),p(HGNC:""UPP2""))"
Composite	"composite(p(MGI:""Ifna1""),p(MGI:""Ifna11""),p(MGI:""Ifna12""),p(MGI:""Ifna13""),p(MGI:""Ifna14""),p(MGI:""Ifna15""),p(MGI:""Ifna2""),p(MGI:""Ifna4""),p(MGI:""Ifna5""),p(MGI:""Ifna6""),p(MGI:""Ifna7""),p(MGI:""Ifna9""),p(MGI:""Ifnab""))"
Composite	"composite(p(HGNC:""YWHAB""),p(HGNC:""YWHAE""),p(HGNC:""YWHAG""),p(HGNC:""YWHAH""),p(HGNC:""YWHAQ""),p(HGNC:""YWHAZ""))"
Composite	"composite(p(RGD:""Csnk2a1""),p(RGD:""Csnk2a2""),p(RGD:""Csnk2b""))"
Composite	"composite(p(FLYBASE:""CG33791""),p(FLYBASE:""Nc73EF""))"
Composite	"composite(p(HGNC:""TH""),p(HGNC:""TYR""))"
Composite	"composite(p(HGNC:""ADCY1""),p(HGNC:""ADCY8""))"
Composite	"composite(p(HGNC:""CEL""),p(HGNC:""DGAT1""),p(HGNC:""DGAT2""),p(HGNC:""LIPC""),p(HGNC:""LIPF""),p(HGNC:""LIPG""),p(HGNC:""MOGAT3""),p(HGNC:""PNLIP""),p(HGNC:""PNLIPRP1""),p(HGNC:""PNLIPRP2""),p(HGNC:""PNLIPRP3""),p(HGNC:""PNPLA2""),p(HGNC:""PNPLA3""))"
Composite	"composite(p(RGD:""Itga2""),p(RGD:""Itgb1""))"
Composite	"composite(p(RGD:""Limk1""),p(RGD:""Limk2""))"
Composite	"composite(p(FLYBASE:""Lam""),p(FLYBASE:""LamC""))"
Composite	"composite(p(HGNC:""ATIC""),p(HGNC:""GART""),p(HGNC:""MTHFD1""),p(HGNC:""MTHFD1L""))"
Composite	"composite(p(RGD:""Sod1""),p(RGD:""Sod2""))"
Composite	"composite(p(HGNC:""COL4A1""),p(HGNC:""COL4A2""),p(HGNC:""COL4A3""),p(HGNC:""COL4A4""),p(HGNC:""COL4A5""),p(HGNC:""COL4A6""),p(HGNC:""FN1""),p(HGNC:""LAMA1""),p(HGNC:""LAMA2""),p(HGNC:""LAMA3""),p(HGNC:""LAMA4""),p(HGNC:""LAMA5""),p(HGNC:""LAMB1""),p(HGNC:""LAMB2""),p(HGNC:""LAMB3""),p(HGNC:""LAMB4""),p(HGNC:""LAMC1""),p(HGNC:""LAMC2""),p(HGNC:""LAMC3""))"
